VBA Project,GUID,Friendly name
SFB_Admin,7af17c94-5f8f-4452-ae1d-01f495b4dc94,create-and-manage-pstn-calling-dial-plans
SFB_Admin,35562b48-1da1-4081-8a3a-033d0f1986b2,turn-on-or-off-skype-for-business-client-feedback-reporting
SFB_Admin,0ac844b2-1b08-4e5a-addf-03cde7af7a40,skype-for-business-blocked-users-report
SFB_Admin,89cbd278-5480-473c-8cd9-04e07e5f9e0b,create-custom-external-access-policies-in-skype-for-business-online
SFB_Admin,4cd5fe35-8463-4996-a252-086cd3ca2d9a,what-s-the-difference-between-call-analytics-and-call-quality-dashboard
SFB_Admin,2f0cfb59-1ca1-4e31-84ce-09d0b1a7ce1b,what-are-pstn-calling-dial-plans
SFB_Admin,e9fa0009-34e2-4da0-98a7-0a395fcebf41,skype-to-phone-voice-messaging-set-up
SFB_Admin,ae4f8bd7-8d20-4711-ab89-0ab2b6fc8f5a,the-peer-to-peer-sessions-report-office-365-classic-admin-center
SFB_Admin,93098bc5-df63-4a1f-8734-0b72a6280a69,see-a-list-of-phone-numbers-in-your-organization
SFB_Admin,92f5a3ac-beec-4af5-bfe9-0cbf3d660298,cloud-pbx-voicemail-container-topicdo-not-publish
SFB_Admin,8e46e857-f046-4e87-a633-0d7fb88d66d5,make-changes-to-skype-meeting-broadcast-settings-for-your-organization
SFB_Admin,213753aa-8ad8-49be-88a1-0e6272f14ad2,assign-cloud-pbx-licenses-and-pstn-calling-plans-to-multiple-users
SFB_Admin,6e12242c-55f7-4bf4-90d7-0f36c0326b8e,reset-a-conference-id-for-a-user
SFB_Admin,5a0bd8ba-3334-46ee-becf-1025597737f6,how-can-caller-id-be-used-in-your-organization
SFB_Admin,57893158-1acd-44ac-acaf-19f58264a9e0,set-up-pstn-calling-for-skype-for-business
SFB_Admin,98fc0e56-fad3-4e9b-9543-1b4f584b48ac,why-is-number-activation-listed-as-incomplete
SFB_Admin,9c590873-b014-4df3-9e27-1bb97322a79d,set-up-cloud-pbx-voicemailadmin-help
SFB_Admin,d5b1f775-d7ed-4d30-853a-1d49f81e8fde,start-an-audio-conference-over-the-phone-without-a-pin
SFB_Admin,11cadb26-534d-41db-af6b-1f648edfd907,add-change-or-remove-an-emergency-location-for-your-organization
SFB_Admin,d01954f1-4f37-4cf5-a636-20039e5c59e9,set-up-dial-in-or-pstn-conferencing-for-skype-for-business
SFB_Admin,e2cb5fb1-6b9a-4786-b79e-217cb965aa86,supported-geographic-country-region-and-area-codes-where-you-can-get-phone-numbe
SFB_Admin,1411b594-1e88-44c9-9f60-2202f9bb8553,assign-or-change-an-emergency-address-for-a-user
SFB_Admin,6e7c4964-b7b4-4f87-af00-220a2cd5a1c2,how-do-i-create-a-support-ticket-for-address-validation
SFB_Admin,4935cddf-fafa-442d-91a3-246af01f8373,skype-for-business-online-reporting
SFB_Admin,bb9f2a8d-f5be-41ed-9d19-25dea5ca9f52,set-up-pstn-consumption-billing
SFB_Admin,2d5d3c87-af1e-487e-b86c-261f2e5a0661,change-the-emergency-location-for-a-user
SFB_Admin,26ea19d3-e420-4fc1-baa3-2692d17e5e1d,enable-or-disable-sending-emails-when-dial-in-conferencing-settings-change
SFB_Admin,400398d8-e7dd-47b8-839d-27f7b5e63328,manage-federation-communicate-with-outside-users-and-organizations
SFB_Admin,ab9f05a2-22cb-4692-a585-27f82d1b37c7,what-are-cloud-pbx-auto-attendants
SFB_Admin,3188a9cf-e606-4c4d-b77e-2a6a710109d2,manage-the-skype-for-business-online-environmentplaceholderdo-not-publish
SFB_Admin,d7fc0d31-1ae8-4eae-a535-2aa303b0d418,skype-for-business-client-on-lync-server-resources-awareness-and-readiness-plann
SFB_Admin,4975cb3c-9f9f-42c9-a038-2ad23b9cbd19,the-pstn-usage-reportoffice-365-classic-admin-center
SFB_Admin,ebda1de8-976f-4f04-b294-2b5edcc5e9d7,accessing-and-using-skype-for-business-online-reports
SFB_Admin,fbf7247a-84ae-46cc-9204-2c45b1c734cd,set-up-skype-for-business-call-analytics
SFB_Admin,19873b1f-8f7e-4dd8-92f4-2ce11344ed5e,test-your-skype-for-business-online-installation
SFB_Admin,5299cce0-850e-42dc-b6ae-2d0ee775c4a9,enable-skype-meeting-broadcast
SFB_Admin,91f2d947-45fc-4fab-bd8b-2e313531c477,getting-phones-for-skype-for-business-online
SFB_Admin,9a193817-3da1-4198-a000-30c682510119,assign-several-pstn-conferencing-licenses-at-the-same-time
SFB_Admin,e62ac09f-dfdc-4306-8e06-31349a3b27f0,skype-for-business-session-details-report
SFB_Admin,fd41934d-f2eb-4a1b-89d8-32cb37702b33,assign-skype-for-business-licenses
SFB_Admin,fd08d104-8bed-40c3-831b-339082c659c2,the-client-devices-per-user-report-office-365-classic-admin-center
SFB_Admin,a0d04933-2358-4c29-ac81-34b0f76689b9,manage-cell-phones-and-mobile-devices
SFB_Admin,8e731c3e-8fdf-496f-8597-36d482abf887,the-user-activities-report-office-365-classic-admin-center
SFB_Admin,91089761-cb87-4119-885b-3713840dd9f7,assign-a-phone-number-in-skype-for-business
SFB_Admin,2de47013-4f09-493c-abc5-372f56ad69e3,turn-on-or-off-mobile-phone-notifications
SFB_Admin,3e55c5a2-baad-4573-9ad9-37d0c42dcb53,user-statistics-and-organization-information
SFB_Admin,ebf5adf0-d848-4e99-baf4-387d1711e1d0,setup-your-computer-for-skype-for-business-online-management-and-windows-powersh
SFB_Admin,67866a47-89c1-4593-8766-3a68777e2be6,reset-the-dial-in-conferencing-pin-for-a-user
SFB_Admin,e676b911-5f82-41d8-b4ce-3d0d45c3cd04,set-up-and-troubleshoot-skype-for-business-online-delegation
SFB_Admin,9b74f053-4d23-485f-9232-3d30370a8c6e,change-the-dial-in-conferencing-provider-for-users
SFB_Admin,c182d564-1674-4491-b1d9-3e0cb657d4cc,why-can-t-i-use-the-skype-for-business-online-admin-center-right-now
SFB_Admin,f72e7505-e1dc-4149-9be2-3e18e1f304da,ms-lync-lac-clientpolicy
SFB_Admin,99e3b7e9-fd0e-48a8-88c9-3ec5561db68e,submitting-a-service-request-for-local-number-porting
SFB_Admin,f1defa5b-e49c-4d8c-a5f8-3f736201af5e,set-your-pin-for-transferring-phone-numbers-to-a-new-service-provider
SFB_Admin,f651e82d-4237-4e3d-ad74-40fdf11fa8d1,what-s-the-status-of-my-port-orders
SFB_Admin,553fa13c-92d2-4d5c-a3d5-41a073cb047c,turning-on-and-using-call-quality-dashboard-in-skype-for-business-online
SFB_Admin,9af52080-dd56-4b66-b056-41ed1a7aaae3,customize-meeting-invitations
SFB_Admin,94cc6d9e-30b1-4d1c-885a-45840ec38f9d,skype-to-phone-providers
SFB_Admin,d8d85da6-52e7-4819-8451-45c103fb5ccb,skype-for-business-change-management-and-adoption
SFB_Admin,e93754cc-2376-41be-8af5-472051c19858,what-if-i-can-t-find-the-city-or-area-code-that-i-want
